TIME;drivetrain/gearbox/rpmMatchingRpmTarget;engine/rpm;drivetrain/gearbox/dsg/nextGear;sensors/gear;drivetrain/gearbox/state;drivetrain/gearbox/dsg/diagnosticFlags;drivetrain/gearSelector/position;drivetrain/gearbox/dsg/gearSelectorPosition;drivetrain/gearbox/stateTimer;drivetrain/torqueEstimation/engineTorquePercent;drivetrain/torqueEstimation/dsgEngineTorquePercent;drivetrain/gearbox/dsg/requestedTorque;ignition/angle;drivetrain/gearbox/torqueReduction/dbwCorrection;drivetrain/gearbox/torqueReduction/cylinderCut;drivetrain/gearbox/torqueReduction/ignCorrection;drivetrain/gearbox/torqueReduction;sensors/tps1;dbw/target
63.720;;1028;;;;;;;;;;;3.900;;;;;4.200;4.000
63.740;;1032;0;1;0;;0;0;;;;0.000;;;0.000;;;;
63.760;;1039;;;;;;;;;;;3.900;;;;;4.100;4.000
63.780;;1046;;;;;;;;;;;;;;;;;
63.800;0;1046;;;;0;;;0;0.000;0.000;;3.000;0.000;;0.000;0.000;4.100;4.000
63.820;;1041;;;;;;;;;;;;;;;;;
63.840;;1042;0;1;0;;0;0;;;;0.000;3.200;;0.000;;;4.100;4.000
63.860;;1042;;;;;;;;;;;;;;;;;
63.880;;1040;;;;;;;;;;;3.100;;;;;4.100;4.000
63.900;0;1030;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
63.920;;1019;;;;;;;;;;;3.900;;;;;4.100;4.000
63.940;;1008;0;1;0;;0;0;;;;0.000;;;0.000;;;;
63.960;;1005;;;;;;;;;;;5.200;;;;;4.100;4.000
63.980;;1008;;;;;;;;;;;;;;;;;
64.000;0;1013;;;;0;;;0;0.000;0.000;;5.200;0.000;;0.000;0.000;4.100;4.000
64.020;;1017;;;;;;;;;;;;;;;;;
64.040;;1025;0;1;0;;0;0;;;;0.000;4.600;;0.000;;;4.100;4.000
64.060;;1031;;;;;;;;;;;;;;;;;
64.080;;1036;;;;;;;;;;;3.700;;;;;4.100;4.000
64.100;0;1038;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
64.120;;1037;;;;;;;;;;;3.300;;;;;4.100;4.000
64.140;;1035;0;1;0;;0;0;;;;0.000;;;0.000;;;;
64.160;;1036;;;;;;;;;;;3.500;;;;;4.100;4.000
64.180;;1039;;;;;;;;;;;;;;;;;
64.200;0;1044;;;;0;;;0;0.000;0.000;;3.100;0.000;;0.000;0.000;4.100;4.000
64.220;;1042;;;;;;;;;;;;;;;;;
64.240;;1037;0;1;0;;0;0;;;;0.000;2.800;;0.000;;;4.100;4.000
64.260;;1033;;;;;;;;;;;;;;;;;
64.280;;1027;;;;;;;;;;;3.400;;;;;4.100;4.000
64.300;0;1019;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
64.320;;1008;;;;;;;;;;;4.300;;;;;4.100;4.000
64.340;;1003;0;1;0;;0;0;;;;0.000;;;0.000;;;;
64.360;;1001;;;;;;;;;;;5.300;;;;;4.100;4.000
64.380;;1005;;;;;;;;;;;;;;;;;
64.400;0;1007;;;;0;;;0;0.000;0.000;;5.100;0.000;;0.000;0.000;4.100;4.000
64.420;;1013;;;;;;;;;;;;;;;;;
64.440;;1017;0;1;0;;0;0;;;;0.000;4.600;;0.000;;;4.100;4.000
64.460;;1020;;;;;;;;;;;;;;;;;
64.480;;1022;;;;;;;;;;;4.200;;;;;4.100;4.000
64.500;0;1028;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
64.520;;1033;;;;;;;;;;;3.700;;;;;4.100;4.000
64.540;;1030;0;1;0;;0;0;;;;0.000;;;0.000;;;;
64.560;;1025;;;;;;;;;;;3.600;;;;;4.100;4.000
64.580;;1016;;;;;;;;;;;;;;;;;
64.600;0;1009;;;;0;;;0;0.000;0.000;;4.500;0.000;;0.000;0.000;4.100;4.000
64.620;;1000;;;;;;;;;;;;;;;;;
64.640;;998;0;1;0;;0;0;;;;0.000;5.400;;0.000;;;4.000;4.000
64.660;;995;;;;;;;;;;;;;;;;;
64.680;;995;;;;;;;;;;;5.700;;;;;4.000;4.000
64.700;0;1001;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
64.720;;1009;;;;;;;;;;;5.400;;;;;4.000;4.000
64.740;;1015;0;1;0;;0;0;;;;0.000;;;0.000;;;;
64.760;;1022;;;;;;;;;;;4.600;;;;;4.000;4.000
64.780;;1029;;;;;;;;;;;;;;;;;
64.800;0;1032;;;;0;;;0;0.000;0.000;;3.700;0.000;;0.000;0.000;4.000;4.000
64.820;;1035;;;;;;;;;;;;;;;;;
64.840;;1039;0;1;0;;0;0;;;;0.000;3.300;;0.000;;;4.000;4.000
64.860;;1036;;;;;;;;;;;;;;;;;
64.880;;1026;;;;;;;;;;;3.300;;;;;4.000;4.000
64.900;0;1013;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
64.920;;1008;;;;;;;;;;;4.700;;;;;4.000;4.000
64.940;;1004;0;1;0;;0;0;;;;0.000;;;0.000;;;;
64.960;;1009;;;;;;;;;;;5.200;;;;;4.000;4.000
64.980;;1015;;;;;;;;;;;;;;;;;
65.000;0;1025;;;;0;;;0;0.000;0.000;;4.500;0.000;;0.000;0.000;4.000;4.000
65.020;;1033;;;;;;;;;;;;;;;;;
65.040;;1038;0;1;0;;0;0;;;;0.000;3.500;;0.000;;;4.000;4.000
65.060;;1044;;;;;;;;;;;;;;;;;
65.080;;1043;;;;;;;;;;;2.700;;;;;4.000;4.000
65.100;0;1041;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
65.120;;1031;;;;;;;;;;;2.800;;;;;4.000;4.000
65.140;;1023;0;1;0;;0;0;;;;0.000;;;0.000;;;;
65.160;;1014;;;;;;;;;;;3.900;;;;;4.000;4.000
65.180;;1007;;;;;;;;;;;;;;;;;
65.200;0;997;;;;0;;;0;0.000;0.000;;4.800;0.000;;0.000;0.000;4.000;4.000
65.220;;994;;;;;;;;;;;;;;;;;
65.240;;999;0;1;0;;0;0;;;;0.000;5.600;;0.000;;;4.000;4.000
65.260;;1005;;;;;;;;;;;;;;;;;
65.280;;1003;;;;;;;;;;;5.000;;;;;4.000;4.000
65.300;0;999;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
65.320;;995;;;;;;;;;;;5.400;;;;;4.000;4.000
65.340;;993;0;1;0;;0;0;;;;0.000;;;0.000;;;;
65.360;;995;;;;;;;;;;;5.800;;;;;4.000;4.000
65.380;;1004;;;;;;;;;;;;;;;;;
65.400;0;1013;;;;0;;;0;0.000;0.000;;5.200;0.000;;0.000;0.000;4.000;4.000
65.420;;1015;;;;;;;;;;;;;;;;;
65.440;;1016;0;1;0;;0;0;;;;0.000;4.600;;0.000;;;4.000;4.000
65.460;;1020;;;;;;;;;;;;;;;;;
65.480;;1024;;;;;;;;;;;4.200;;;;;4.000;4.000
65.500;0;1031;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
65.520;;1030;;;;;;;;;;;3.600;;;;;4.000;4.000
65.540;;1027;0;1;0;;0;0;;;;0.000;;;0.000;;;;
65.560;;1016;;;;;;;;;;;3.900;;;;;4.000;4.000
65.580;;1011;;;;;;;;;;;;;;;;;
65.600;0;1005;;;;0;;;0;0.000;0.000;;4.800;0.000;;0.000;0.000;4.000;4.000
65.620;;1001;;;;;;;;;;;;;;;;;
65.640;;999;0;1;0;;0;0;;;;0.000;5.500;;0.000;;;4.000;4.000
65.660;;1002;;;;;;;;;;;;;;;;;
65.680;;1003;;;;;;;;;;;5.400;;;;;4.000;4.000
65.700;0;1008;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
65.720;;1018;;;;;;;;;;;5.000;;;;;4.000;4.000
65.740;;1022;0;1;0;;0;0;;;;0.000;;;0.000;;;;
65.760;;1018;;;;;;;;;;;4.200;;;;;4.000;4.000
65.780;;1018;;;;;;;;;;;;;;;;;
65.800;0;1027;;;;0;;;0;0.000;0.000;;4.400;0.000;;0.000;0.000;4.000;4.000
65.820;;1036;;;;;;;;;;;;;;;;;
65.840;;1036;0;1;0;;0;0;;;;0.000;3.300;;0.000;;;4.000;4.000
65.860;;1035;;;;;;;;;;;;;;;;;
65.880;;1029;;;;;;;;;;;3.300;;;;;4.000;4.000
65.900;0;1026;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
65.920;;1024;;;;;;;;;;;3.900;;;;;4.000;4.000
65.940;;1025;0;1;0;;0;0;;;;0.000;;;0.000;;;;
65.960;;1021;;;;;;;;;;;3.800;;;;;4.000;4.000
65.980;;1017;;;;;;;;;;;;;;;;;
66.000;0;1017;;;;0;;;0;0.000;0.000;;4.300;0.000;;0.000;0.000;4.000;4.000
66.020;;1016;;;;;;;;;;;;;;;;;
66.040;;1015;0;1;0;;0;0;;;;0.000;4.400;;0.000;;;4.000;4.000
66.060;;1013;;;;;;;;;;;;;;;;;
66.080;;1013;;;;;;;;;;;4.600;;;;;4.000;4.000
66.100;0;1010;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
66.120;;1009;;;;;;;;;;;4.700;;;;;4.000;4.000
66.140;;1014;0;1;0;;0;0;;;;0.000;;;0.000;;;;
66.160;;1021;;;;;;;;;;;4.500;;;;;4.000;4.000
66.180;;1020;;;;;;;;;;;;;;;;;
66.200;0;1013;;;;0;;;0;0.000;0.000;;4.200;0.000;;0.000;0.000;4.000;4.000
66.220;;1010;;;;;;;;;;;;;;;;;
66.240;;1008;0;1;0;;0;0;;;;0.000;4.800;;0.000;;;4.000;4.000
66.260;;1008;;;;;;;;;;;;;;;;;
66.280;;1006;;;;;;;;;;;4.900;;;;;4.000;4.000
66.300;0;1008;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
66.320;;1007;;;;;;;;;;;4.900;;;;;4.000;4.000
66.340;;1004;0;1;0;;0;0;;;;0.000;;;0.000;;;;
66.360;;999;;;;;;;;;;;5.200;;;;;4.000;4.000
66.380;;995;;;;;;;;;;;;;;;;;
66.400;0;993;;;;0;;;0;0.000;0.000;;5.700;0.000;;0.000;0.000;4.000;4.000
66.420;;990;;;;;;;;;;;;;;;;;
66.440;;988;0;1;0;;0;0;;;;0.000;6.000;;0.000;;;4.000;4.000
66.460;;987;;;;;;;;;;;;;;;;;
66.480;;995;;;;;;;;;;;6.300;;;;;4.000;4.000
66.500;0;1005;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
66.520;;1019;;;;;;;;;;;5.300;;;;;4.000;4.000
66.540;;1027;0;1;0;;0;0;;;;0.000;;;0.000;;;;
66.560;;1032;;;;;;;;;;;4.000;;;;;3.900;4.000
66.580;;1035;;;;;;;;;;;;;;;;;
66.600;0;1034;;;;0;;;0;0.000;0.000;;3.400;0.000;;0.000;0.000;3.900;4.000
66.620;;1030;;;;;;;;;;;;;;;;;
66.640;;1022;0;1;0;;0;0;;;;0.000;3.800;;0.000;;;3.900;4.000
66.660;;1021;;;;;;;;;;;;;;;;;
66.680;;1025;;;;;;;;;;;4.300;;;;;3.900;4.000
66.700;0;1025;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
66.720;;1021;;;;;;;;;;;3.900;;;;;3.900;4.000
66.740;;1014;0;1;0;;0;0;;;;0.000;;;0.000;;;;
66.760;;1006;;;;;;;;;;;4.700;;;;;3.900;4.000
66.780;;1000;;;;;;;;;;;;;;;;;
66.800;0;999;;;;0;;;0;0.000;0.000;;5.500;0.000;;0.000;0.000;3.900;4.000
66.820;;997;;;;;;;;;;;;;;;;;
66.840;;994;0;1;0;;0;0;;;;0.000;5.600;;0.000;;;3.900;4.000
66.860;;993;;;;;;;;;;;;;;;;;
66.880;;998;;;;;;;;;;;5.900;;;;;3.900;4.000
66.900;0;1006;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
66.920;;1014;;;;;;;;;;;5.200;;;;;3.900;4.000
66.940;;1018;0;1;0;;0;0;;;;0.000;;;0.000;;;;
66.960;;1018;;;;;;;;;;;4.500;;;;;3.900;4.000
66.980;;1017;;;;;;;;;;;;;;;;;
67.000;0;1016;;;;0;;;0;0.000;0.000;;4.600;0.000;;0.000;0.000;3.900;4.000
67.020;;1017;;;;;;;;;;;;;;;;;
67.040;;1014;0;1;0;;0;0;;;;0.000;4.600;;0.000;;;3.900;4.000
67.060;;1012;;;;;;;;;;;;;;;;;
67.080;;1006;;;;;;;;;;;4.900;;;;;3.900;4.000
67.100;0;1007;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
67.120;;1012;;;;;;;;;;;5.200;;;;;3.900;4.000
67.140;;1017;0;1;0;;0;0;;;;0.000;;;0.000;;;;
67.160;;1012;;;;;;;;;;;4.600;;;;;3.900;4.000
67.180;;1005;;;;;;;;;;;;;;;;;
67.200;0;1002;;;;0;;;0;0.000;0.000;;5.400;0.000;;0.000;0.000;3.900;4.000
67.220;;1006;;;;;;;;;;;;;;;;;
67.240;;1011;0;1;0;;0;0;;;;0.000;5.200;;0.000;;;3.900;4.000
67.260;;1015;;;;;;;;;;;;;;;;;
67.280;;1017;;;;;;;;;;;4.700;;;;;3.900;4.000
67.300;0;1017;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
67.320;;1016;;;;;;;;;;;4.600;;;;;3.900;4.000
67.340;;1016;0;1;0;;0;0;;;;0.000;;;0.000;;;;
67.360;;1021;;;;;;;;;;;4.700;;;;;3.900;4.000
67.380;;1028;;;;;;;;;;;;;;;;;
67.400;0;1031;;;;0;;;0;0.000;0.000;;3.900;0.000;;0.000;0.000;3.900;4.000
67.420;;1034;;;;;;;;;;;;;;;;;
67.440;;1034;0;-3;0;;0;0;;;;0.000;3.500;;0.000;;;3.900;4.000
67.460;;1035;;;;;;;;;;;;;;;;;
67.480;;1025;;;;;;;;;;;3.500;;;;;3.900;4.000
67.500;0;1014;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
67.520;;1001;;;;;;;;;;;4.700;;;;;3.900;4.000
67.540;;993;0;-3;0;;0;0;;;;0.000;;;0.000;;;;
67.560;;990;;;;;;;;;;;5.900;;;;;3.900;4.000
67.580;;990;;;;;;;;;;;;;;;;;
67.600;0;991;;;;0;;;0;0.000;0.000;;6.100;0.000;;0.000;0.000;3.900;4.000
67.620;;988;;;;;;;;;;;;;;;;;
67.640;;991;0;1;0;;0;0;;;;0.000;6.300;;0.000;;;3.900;4.000
67.660;;995;;;;;;;;;;;;;;;;;
67.680;;1005;;;;;;;;;;;5.900;;;;;3.900;4.000
67.700;0;1009;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
67.720;;1015;;;;;;;;;;;5.100;;;;;3.900;4.000
67.740;;1018;0;1;0;;0;0;;;;0.000;;;0.000;;;;
67.760;;1021;;;;;;;;;;;4.600;;;;;3.800;4.000
67.780;;1021;;;;;;;;;;;;;;;;;
67.800;0;1019;;;;0;;;0;0.000;0.000;;4.400;0.000;;0.000;0.000;3.900;4.000
67.820;;1011;;;;;;;;;;;;;;;;;
67.840;;999;0;1;0;;0;0;;;;0.000;5.000;;0.000;;;3.900;4.000
67.860;;992;;;;;;;;;;;;;;;;;
67.880;;993;;;;;;;;;;;6.100;;;;;3.900;4.000
67.900;0;999;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
67.920;;999;;;;;;;;;;;5.700;;;;;3.900;4.000
67.940;;1000;0;1;0;;0;0;;;;0.000;;;0.000;;;;
67.960;;999;;;;;;;;;;;5.700;;;;;3.900;4.000
67.980;;1001;;;;;;;;;;;;;;;;;
68.000;0;1007;;;;0;;;0;0.000;0.000;;5.700;0.000;;0.000;0.000;3.900;4.000
68.020;;1013;;;;;;;;;;;;;;;;;
68.040;;1018;0;1;0;;0;0;;;;0.000;5.000;;0.000;;;3.900;4.000
68.060;;1019;;;;;;;;;;;;;;;;;
68.080;;1024;;;;;;;;;;;4.700;;;;;3.900;4.000
68.100;0;1023;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
68.120;;1022;;;;;;;;;;;4.400;;;;;3.900;4.000
68.140;;1016;0;1;0;;0;0;;;;0.000;;;0.000;;;;
68.160;;1009;;;;;;;;;;;4.900;;;;;3.900;4.000
68.180;;1002;;;;;;;;;;;;;;;;;
68.200;0;997;;;;0;;;0;0.000;0.000;;5.600;0.000;;0.000;0.000;3.900;4.000
68.220;;997;;;;;;;;;;;;;;;;;
68.240;;998;0;1;0;;0;0;;;;0.000;5.900;;0.000;;;3.900;4.000
68.260;;1000;;;;;;;;;;;;;;;;;
68.280;;998;;;;;;;;;;;5.800;;;;;3.900;4.000
68.300;0;1002;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
68.320;;1010;;;;;;;;;;;5.700;;;;;3.900;4.000
68.340;;1022;0;1;0;;0;0;;;;0.000;;;0.000;;;;
68.360;;1023;;;;;;;;;;;4.500;;;;;3.900;4.000
68.380;;1013;;;;;;;;;;;;;;;;;
68.400;0;999;;;;0;;;0;0.000;0.000;;5.200;0.000;;0.000;0.000;3.800;4.000
68.420;;993;;;;;;;;;;;;;;;;;
68.440;;990;0;1;0;;0;0;;;;0.000;6.300;;0.000;;;3.900;4.000
68.460;;990;;;;;;;;;;;;;;;;;
68.480;;994;;;;;;;;;;;6.400;;;;;3.900;4.000
68.500;0;1000;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
68.520;;1008;;;;;;;;;;;5.900;;;;;3.900;4.000
68.540;;1016;0;1;0;;0;0;;;;0.000;;;0.000;;;;
68.560;;1027;;;;;;;;;;;5.000;;;;;3.900;4.000
68.580;;1028;;;;;;;;;;;;;;;;;
68.600;0;1022;;;;0;;;0;0.000;0.000;;4.300;0.000;;0.000;0.000;3.900;4.000
68.620;;1017;;;;;;;;;;;;;;;;;
68.640;;1015;0;1;0;;0;0;;;;0.000;4.900;;0.000;;;3.900;4.000
68.660;;1013;;;;;;;;;;;;;;;;;
68.680;;1005;;;;;;;;;;;5.100;;;;;3.900;4.000
68.700;0;999;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
68.720;;993;;;;;;;;;;;5.900;;;;;3.900;4.000
68.740;;990;0;1;0;;0;0;;;;0.000;;;0.000;;;;
68.760;;988;;;;;;;;;;;6.500;;;;;3.900;4.000
68.780;;991;;;;;;;;;;;;;;;;;
68.800;0;995;;;;0;;;0;0.000;0.000;;6.500;0.000;;0.000;0.000;3.900;4.000
68.820;;996;;;;;;;;;;;;;;;;;
68.840;;997;0;1;0;;0;0;;;;0.000;6.200;;0.000;;;3.900;4.000
68.860;;1000;;;;;;;;;;;;;;;;;
68.880;;1008;;;;;;;;;;;6.000;;;;;3.900;4.000
68.900;0;1010;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
68.920;;1010;;;;;;;;;;;5.500;;;;;3.900;4.000
68.940;;1006;0;1;0;;0;0;;;;0.000;;;0.000;;;;
68.960;;1005;;;;;;;;;;;5.700;;;;;3.900;4.000
68.980;;1005;;;;;;;;;;;;;;;;;
69.000;0;1009;;;;0;;;0;0.000;0.000;;5.700;0.000;;0.000;0.000;3.900;4.000
69.020;;1010;;;;;;;;;;;;;;;;;
69.040;;1007;0;1;0;;0;0;;;;0.000;5.500;;0.000;;;3.900;4.000
69.060;;1003;;;;;;;;;;;;;;;;;
69.080;;1002;;;;;;;;;;;5.900;;;;;3.900;4.000
69.100;0;1003;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
69.120;;1005;;;;;;;;;;;5.900;;;;;3.900;4.000
69.140;;1007;0;1;0;;0;0;;;;0.000;;;0.000;;;;
69.160;;1009;;;;;;;;;;;5.700;;;;;3.900;4.000
69.180;;1012;;;;;;;;;;;;;;;;;
69.200;0;1015;;;;0;;;0;0.000;0.000;;5.400;0.000;;0.000;0.000;3.900;4.000
69.220;;1022;;;;;;;;;;;;;;;;;
69.240;;1022;0;1;0;;0;0;;;;0.000;4.800;;0.000;;;3.900;4.000
69.260;;1021;;;;;;;;;;;;;;;;;
69.280;;1021;;;;;;;;;;;4.900;;;;;3.900;4.000
69.300;0;1023;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
69.320;;1023;;;;;;;;;;;4.700;;;;;3.900;4.000
69.340;;1015;0;1;0;;0;0;;;;0.000;;;0.000;;;;
69.360;;1005;;;;;;;;;;;5.200;;;;;3.900;4.000
69.380;;998;;;;;;;;;;;;;;;;;
69.400;0;1001;;;;0;;;0;0.000;0.000;;6.200;0.000;;0.000;0.000;3.900;4.000
69.420;;1006;;;;;;;;;;;;;;;;;
69.440;;1014;0;1;0;;0;0;;;;0.000;5.600;;0.000;;;3.900;4.000
69.460;;1019;;;;;;;;;;;;;;;;;
69.480;;1021;;;;;;;;;;;4.900;;;;;3.900;4.000
69.500;0;1019;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
69.520;;1015;;;;;;;;;;;5.000;;;;;3.900;4.000
69.540;;1018;0;1;0;;0;0;;;;0.000;;;0.000;;;;
69.560;;1015;;;;;;;;;;;5.000;;;;;3.900;4.000
69.580;;1013;;;;;;;;;;;;;;;;;
69.600;0;1008;;;;0;;;0;0.000;0.000;;5.400;0.000;;0.000;0.000;3.900;4.000
69.620;;1012;;;;;;;;;;;;;;;;;
69.640;;1017;0;1;0;;0;0;;;;0.000;5.400;;0.000;;;3.900;4.000
69.660;;1021;;;;;;;;;;;;;;;;;
69.680;;1020;;;;;;;;;;;4.800;;;;;3.900;4.000
69.700;0;1015;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
69.720;;1012;;;;;;;;;;;5.200;;;;;3.900;4.000
69.740;;1013;0;1;0;;0;0;;;;0.000;;;0.000;;;;
69.760;;1019;;;;;;;;;;;5.300;;;;;3.900;4.000
69.780;;1019;;;;;;;;;;;;;;;;;
69.800;0;1015;;;;0;;;0;0.000;0.000;;4.900;0.000;;0.000;0.000;3.900;4.000
69.820;;1009;;;;;;;;;;;;;;;;;
69.840;;1008;0;1;0;;0;0;;;;0.000;5.500;;0.000;;;3.900;4.000
69.860;;1010;;;;;;;;;;;;;;;;;
69.880;;1012;;;;;;;;;;;5.500;;;;;3.900;4.000
69.900;0;1016;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
69.920;;1017;;;;;;;;;;;5.100;;;;;3.900;4.000
69.940;;1021;0;1;0;;0;0;;;;0.000;;;0.000;;;;
69.960;;1025;;;;;;;;;;;4.800;;;;;3.900;4.000
69.980;;1028;;;;;;;;;;;;;;;;;
70.000;0;1025;;;;0;;;0;0.000;0.000;;4.300;0.000;;0.000;0.000;3.900;4.000
70.020;;1019;;;;;;;;;;;;;;;;;
70.040;;1013;0;1;0;;0;0;;;;0.000;4.900;;0.000;;;3.900;4.000
70.060;;1010;;;;;;;;;;;;;;;;;
70.080;;1007;;;;;;;;;;;5.400;;;;;3.900;4.000
70.100;0;1002;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
70.120;;996;;;;;;;;;;;5.800;;;;;3.900;4.000
70.140;;992;0;1;0;;0;0;;;;0.000;;;0.000;;;;
70.160;;995;;;;;;;;;;;6.400;;;;;3.900;4.000
70.180;;998;;;;;;;;;;;;;;;;;
70.200;0;1004;;;;0;;;0;0.000;0.000;;6.000;0.000;;0.000;0.000;3.900;4.000
70.220;;1006;;;;;;;;;;;;;;;;;
70.240;;1009;0;1;0;;0;0;;;;0.000;5.500;;0.000;;;3.900;4.000
70.260;;1013;;;;;;;;;;;;;;;;;
70.280;;1019;;;;;;;;;;;5.300;;;;;3.900;4.000
70.300;0;1029;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
70.320;;1033;;;;;;;;;;;4.200;;;;;3.900;4.000
70.340;;1032;0;1;0;;0;0;;;;0.000;;;0.000;;;;
70.360;;1024;;;;;;;;;;;4.000;;;;;3.900;4.000
70.380;;1021;;;;;;;;;;;;;;;;;
70.400;0;1018;;;;0;;;0;0.000;0.000;;4.700;0.000;;0.000;0.000;3.900;4.000
70.420;;1018;;;;;;;;;;;;;;;;;
70.440;;1018;0;1;0;;0;0;;;;0.000;4.800;;0.000;;;3.900;4.000
70.460;;1020;;;;;;;;;;;;;;;;;
70.480;;1022;;;;;;;;;;;4.700;;;;;3.900;4.000
70.500;0;1020;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
70.520;;1018;;;;;;;;;;;4.700;;;;;3.900;4.000
70.540;;1011;0;1;0;;0;0;;;;0.000;;;0.000;;;;
70.560;;1002;;;;;;;;;;;5.300;;;;;3.900;4.000
70.580;;993;;;;;;;;;;;;;;;;;
70.600;0;988;;;;0;;;0;0.000;0.000;;6.300;0.000;;0.000;0.000;3.900;4.000
70.620;;989;;;;;;;;;;;;;;;;;
70.640;;994;0;1;0;;0;0;;;;0.000;6.500;;0.000;;;3.900;4.000
70.660;;999;;;;;;;;;;;;;;;;;
70.680;;1000;;;;;;;;;;;5.900;;;;;3.900;4.000
70.700;0;1004;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
70.720;;1009;;;;;;;;;;;5.700;;;;;3.900;4.000
70.740;;1020;0;1;0;;0;0;;;;0.000;;;0.000;;;;
70.760;;1023;;;;;;;;;;;4.800;;;;;3.900;4.000
70.780;;1025;;;;;;;;;;;;;;;;;
70.800;0;1026;;;;0;;;0;0.000;0.000;;4.500;0.000;;0.000;0.000;3.900;4.000
70.820;;1031;;;;;;;;;;;;;;;;;
70.840;;1034;0;1;0;;0;0;;;;0.000;4.000;;0.000;;;3.900;4.000
70.860;;1032;;;;;;;;;;;;;;;;;
70.880;;1027;;;;;;;;;;;3.900;;;;;3.900;4.000
70.900;0;1017;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
70.920;;1007;;;;;;;;;;;4.900;;;;;3.900;4.000
70.940;;1002;0;1;0;;0;0;;;;0.000;;;0.000;;;;
70.960;;1007;;;;;;;;;;;5.600;;;;;3.900;4.000
70.980;;1010;;;;;;;;;;;;;;;;;
71.000;0;1010;;;;0;;;0;0.000;0.000;;5.300;0.000;;0.000;0.000;3.900;4.000
71.020;;1008;;;;;;;;;;;;;;;;;
71.040;;1007;0;1;0;;0;0;;;;0.000;5.300;;0.000;;;3.900;4.000
71.060;;1007;;;;;;;;;;;;;;;;;
71.080;;1004;;;;;;;;;;;5.400;;;;;3.900;4.000
71.100;0;1003;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
71.120;;1000;;;;;;;;;;;5.500;;;;;3.900;4.000
71.140;;1004;0;1;0;;0;0;;;;0.000;;;0.000;;;;
71.160;;1006;;;;;;;;;;;5.500;;;;;3.900;4.000
71.180;;1011;;;;;;;;;;;;;;;;;
71.200;0;1011;;;;0;;;0;0.000;0.000;;5.200;0.000;;0.000;0.000;3.900;4.000
71.220;;1009;;;;;;;;;;;;;;;;;
71.240;;1007;0;1;0;;0;0;;;;0.000;5.400;;0.000;;;3.900;4.000
71.260;;1010;;;;;;;;;;;;;;;;;
71.280;;1016;;;;;;;;;;;5.300;;;;;3.900;4.000
71.300;0;1018;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
71.320;;1020;;;;;;;;;;;4.700;;;;;3.900;4.000
71.340;;1019;0;1;0;;0;0;;;;0.000;;;0.000;;;;
71.360;;1022;;;;;;;;;;;4.600;;;;;3.900;4.000
71.380;;1023;;;;;;;;;;;;;;;;;
71.400;0;1020;;;;0;;;0;0.000;0.000;;4.400;0.000;;0.000;0.000;3.900;4.000
71.420;;1010;;;;;;;;;;;;;;;;;
71.440;;997;0;1;0;;0;0;;;;0.000;5.200;;0.000;;;3.900;4.000
71.460;;989;;;;;;;;;;;;;;;;;
